Game,Game Played,Date,Age,Year,Age(Y),Team,Home Away,Opp,WL,Started,Minutes,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PM
52,50,2/10/2020,35-042,2020,35,LAL,Home,PHO,W (+25),1,30:05:00,6,16,0.375,3,6,0.5,2,4,0.5,0,8,8,9,1,0,8,2,17,8.3,16
53,51,2/12/2020,35-044,2020,35,LAL,Away,DEN,W (+4),1,41:30:00,15,29,0.517,1,7,0.143,1,4,0.25,1,11,12,14,0,0,3,3,32,26.1,4
54,52,2/21/2020,35-053,2020,35,LAL,Home,MEM,W (+12),1,35:35:00,10,17,0.588,1,4,0.25,11,12,0.917,0,3,3,7,0,2,1,0,32,29.9,6
55,53,2/23/2020,35-055,2020,35,LAL,Home,BOS,W (+2),1,35:29:00,9,19,0.474,4,10,0.4,7,12,0.583,0,8,8,9,0,0,2,4,29,22.4,-1
56,54,2/25/2020,35-057,2020,35,LAL,Home,NOP,W (+9),1,34:12:00,17,27,0.63,5,11,0.455,1,2,0.5,2,6,8,6,0,1,7,1,40,28.2,12
57,,2/27/2020,35-059,2020,35,LAL,Away,GSW,W (+30),,,,,,,,,,,,,,,,,,,,,,
58,55,2/29/2020,35-061,2020,35,LAL,Away,MEM,L (-17),1,34:19:00,8,18,0.444,2,8,0.25,1,2,0.5,2,6,8,10,1,1,5,1,19,15.7,-12
59,56,3/1/2020,35-062,2020,35,LAL,Away,NOP,W (+8),1,36:23:00,14,21,0.667,3,5,0.6,3,3,1,0,12,12,13,2,0,6,2,34,32.8,22
60,57,3/3/2020,35-064,2020,35,LAL,Home,PHI,W (+13),1,33:45:00,9,16,0.563,2,5,0.4,2,3,0.667,1,6,7,14,1,2,3,1,22,25.3,-2
61,58,3/6/2020,35-067,2020,35,LAL,Home,MIL,W (+10),1,36:30:00,12,21,0.571,1,7,0.143,12,15,0.8,0,8,8,8,3,0,4,4,37,31.3,8
62,59,3/8/2020,35-069,2020,35,LAL,Away,LAC,W (+9),1,34:31:00,7,17,0.412,2,6,0.333,12,14,0.857,2,6,8,9,0,2,2,3,28,25.8,7
63,60,3/10/2020,35-071,2020,35,LAL,Home,BRK,L (-2),1,34:52:00,12,22,0.545,4,9,0.444,1,5,0.2,1,11,12,9,1,0,3,1,29,24.7,8
64,61,7/30/2020,35-213,2020,35,LAL,Home,LAC,W (+2),1,34:18:00,6,19,0.316,2,7,0.286,2,2,1,2,9,11,7,1,1,5,3,16,9.6,-4
65,62,8/1/2020,35-215,2020,35,LAL,Away,TOR,L (-15),1,34:36:00,7,15,0.467,2,5,0.4,4,7,0.571,1,9,10,5,0,1,4,1,20,14.3,-20
66,63,8/3/2020,35-217,2020,35,LAL,Away,UTA,W (+8),1,34:53:00,9,16,0.563,2,5,0.4,2,2,1,1,7,8,9,2,1,4,3,22,21,0
67,64,8/5/2020,35-219,2020,35,LAL,Home,OKC,L (-19),1,30:17:00,7,19,0.368,0,5,0,5,8,0.625,1,10,11,4,1,0,0,1,19,14.4,-8
68,,8/6/2020,35-220,2020,35,LAL,Away,HOU,L (-16),,,,,,,,,,,,,,,,,,,,,,
69,65,8/8/2020,35-222,2020,35,LAL,Away,IND,L (-5),1,35:09:00,13,24,0.542,2,6,0.333,3,6,0.5,1,7,8,7,0,1,1,4,31,24,13
70,66,8/10/2020,35-224,2020,35,LAL,Home,DEN,W (+3),1,38:06:00,9,21,0.429,5,11,0.455,6,10,0.6,0,1,1,12,0,2,5,0,29,21.4,-10
71,67,8/13/2020,35-227,2020,35,LAL,Home,SAC,L (-14),1,14:36,6,13,0.462,2,5,0.4,3,3,1,1,2,3,4,0,0,3,0,17,11.4,-13
1,1,12/22/2020,35-358,2020,35,LAL,Home,LAC,L (-7),1,28:21:00,7,17,0.412,3,8,0.375,5,7,0.714,2,3,5,5,0,0,4,2,22,13.1,2
2,2,12/25/2020,35-361,2020,35,LAL,Home,DAL,W (+23),1,31:24:00,8,18,0.444,3,8,0.375,3,4,0.75,1,6,7,10,1,0,4,0,22,18.7,16
3,3,12/27/2020,35-363,2020,35,LAL,Home,MIN,W (+36),1,26:12:00,6,13,0.462,1,5,0.2,5,7,0.714,0,9,9,5,1,0,4,1,18,13.3,16
4,4,12/28/2020,35-364,2020,35,LAL,Home,POR,L (-8),1,35:55:00,11,20,0.55,3,7,0.429,4,5,0.8,2,7,9,6,2,1,3,2,29,25.6,0
5,5,12/30/2020,36-000,2020,36,LAL,Away,SAS,W (+14),1,35:13:00,11,23,0.478,1,3,0.333,3,5,0.6,0,5,5,8,1,1,2,1,26,19.9,-1
6,6,1/1/2021,36-002,2021,36,LAL,Away,SAS,W (+6),1,35:41:00,8,22,0.364,3,7,0.429,7,7,1,1,10,11,10,2,0,4,0,26,22.5,18
7,7,1/3/2021,36-004,2021,36,LAL,Away,MEM,W (+14),1,32:00:00,9,16,0.563,3,6,0.5,1,3,0.333,0,13,13,8,1,0,2,2,22,21.3,19
8,8,1/5/2021,36-006,2021,36,LAL,Away,MEM,W (+2),1,34:05:00,11,20,0.55,1,4,0.25,3,3,1,2,10,12,7,1,1,6,0,26,21.4,20
9,9,1/7/2021,36-008,2021,36,LAL,Home,SAS,L (-9),1,34:54:00,8,15,0.533,4,7,0.571,7,11,0.636,0,6,6,12,0,0,4,3,27,23.1,-10
10,10,1/8/2021,36-009,2021,36,LAL,Home,CHI,W (+2),1,34:09:00,11,21,0.524,0,5,0,6,8,0.75,0,7,7,7,0,0,4,1,28,19.5,9
11,11,1/10/2021,36-011,2021,36,LAL,Away,HOU,W (+18),1,30:21:00,7,15,0.467,1,6,0.167,3,6,0.5,1,6,7,7,1,1,2,2,18,15.4,10
12,12,1/12/2021,36-013,2021,36,LAL,Away,HOU,W (+17),1,29:11:00,10,20,0.5,4,9,0.444,2,4,0.5,1,7,8,5,0,1,5,0,26,17.2,15
13,13,1/13/2021,36-014,2021,36,LAL,Away,OKC,W (+29),1,27:29:00,9,20,0.45,5,8,0.625,3,4,0.75,0,6,6,7,0,0,2,2,26,19.1,14
14,14,1/15/2021,36-016,2021,36,LAL,Home,NOP,W (+17),1,30:30:00,6,11,0.545,2,6,0.333,7,7,1,1,7,8,11,1,0,3,3,21,23,14
15,15,1/18/2021,36-019,2021,36,LAL,Home,GSW,L (-2),1,37:58:00,6,16,0.375,2,7,0.286,5,8,0.625,0,5,5,5,1,0,5,1,19,9.6,-9
16,16,1/21/2021,36-022,2021,36,LAL,Away,MIL,W (+7),1,38:04:00,13,25,0.52,6,10,0.6,2,2,1,1,5,6,8,1,1,3,2,34,27.4,15
17,17,1/23/2021,36-024,2021,36,LAL,Away,CHI,W (+11),1,28:30:00,6,16,0.375,0,2,0,5,8,0.625,0,11,11,6,2,0,6,1,17,10.1,9
18,18,1/25/2021,36-026,2021,36,LAL,Away,CLE,W (+7),1,38:07:00,19,26,0.731,7,11,0.636,1,2,0.5,0,8,8,6,2,2,3,1,46,41.6,11
19,19,1/27/2021,36-028,2021,36,LAL,Away,PHI,L (-1),1,38:32:00,12,22,0.545,2,5,0.4,8,11,0.727,0,6,6,7,0,0,3,3,34,24.7,3
20,20,1/28/2021,36-029,2021,36,LAL,Away,DET,L (-15),1,35:45:00,8,19,0.421,4,8,0.5,2,3,0.667,2,5,7,10,1,0,2,2,22,19.6,-11
21,21,1/30/2021,36-031,2021,36,LAL,Away,BOS,W (+1),1,37:21:00,7,17,0.412,4,11,0.364,3,5,0.6,1,6,7,7,0,1,5,3,21,13,11
22,22,2/1/2021,36-033,2021,36,LAL,Away,ATL,W (+8),1,37:58:00,5,12,0.417,2,6,0.333,9,11,0.818,0,7,7,9,2,1,2,0,21,22.9,10
23,23,2/4/2021,36-036,2021,36,LAL,Home,DEN,W (+21),1,35:27:00,12,19,0.632,2,5,0.4,1,2,0.5,0,10,10,10,0,1,2,1,27,26.4,21
24,24,2/6/2021,36-038,2021,36,LAL,Home,DET,W (+6),1,46:29:00,13,26,0.5,3,7,0.429,4,6,0.667,0,5,5,11,4,0,7,3,33,24.2,8
25,25,2/8/2021,36-040,2021,36,LAL,Home,OKC,W (+7),1,42:30:00,11,22,0.5,2,10,0.2,4,5,0.8,0,14,14,12,2,2,5,3,28,26.4,8
26,26,2/10/2021,36-042,2021,36,LAL,Home,OKC,W (+1),1,41:03:00,9,20,0.45,3,9,0.333,4,4,1,0,6,6,7,2,0,5,2,25,17.5,6
27,27,2/12/2021,36-044,2021,36,LAL,Home,MEM,W (+10),1,34:08:00,9,15,0.6,1,4,0.25,9,14,0.643,1,8,9,8,2,0,5,2,28,24,8
28,28,2/14/2021,36-046,2021,36,LAL,Away,DEN,L (-17),1,30:56:00,9,18,0.5,0,5,0,4,7,0.571,1,9,10,9,0,1,1,2,22,20.4,-17
29,29,2/16/2021,36-048,2021,36,LAL,Away,MIN,W (+8),1,37:53:00,13,20,0.65,1,4,0.25,3,4,0.75,0,13,13,7,0,1,5,1,30,24.9,4
30,30,2/18/2021,36-050,2021,36,LAL,Home,BRK,L (-11),1,32:59:00,14,23,0.609,1,6,0.167,3,6,0.5,0,8,8,7,0,0,3,1,32,24.2,-7
31,31,2/20/2021,36-052,2021,36,LAL,Home,MIA,L (-2),1,37:27:00,7,21,0.333,1,8,0.125,4,4,1,1,8,9,9,1,1,5,3,19,12,11
32,32,2/22/2021,36-054,2021,36,LAL,Home,WAS,L (-3),1,43:15:00,14,29,0.483,2,10,0.2,1,3,0.333,0,9,9,13,1,0,8,2,31,19.5,3
33,33,2/24/2021,36-056,2021,36,LAL,Away,UTA,L (-25),1,27:49:00,7,13,0.538,1,5,0.2,4,5,0.8,0,4,4,4,1,0,4,0,19,13.3,-20
34,34,2/26/2021,36-058,2021,36,LAL,Home,POR,W (+9),1,35:34:00,11,21,0.524,2,5,0.4,4,8,0.5,1,10,11,7,4,3,2,1,28,28.4,9
35,35,2/28/2021,36-060,2021,36,LAL,Home,GSW,W (+26),1,24:24:00,7,12,0.583,3,5,0.6,2,4,0.5,2,4,6,4,2,2,2,2,19,18.6,18
36,36,3/2/2021,36-062,2021,36,LAL,Home,PHO,L (-10),1,37:38:00,16,24,0.667,3,8,0.375,3,5,0.6,0,5,5,6,2,1,3,1,38,31.8,2
37,,3/3/2021,36-063,2021,36,LAL,Away,SAC,L (-3),,,,,,,,,,,,,,,,,,,,,,
38,37,3/12/2021,36-072,2021,36,LAL,Home,IND,W (+5),1,34:21:00,5,13,0.385,1,4,0.25,7,11,0.636,0,3,3,10,1,0,3,4,18,13.6,11
39,38,3/15/2021,36-075,2021,36,LAL,Away,GSW,W (+31),1,30:29:00,8,13,0.615,2,4,0.5,4,6,0.667,1,9,10,11,0,0,6,3,22,19.2,33
40,39,3/16/2021,36-076,2021,36,LAL,Home,MIN,W (+16),1,31:12:00,8,14,0.571,4,7,0.571,5,5,1,1,11,12,12,0,1,4,0,25,27.5,0
41,40,3/18/2021,36-078,2021,36,LAL,Home,CHO,W (+11),1,36:30:00,14,23,0.609,4,9,0.444,5,6,0.833,1,7,8,6,1,1,3,2,37,31,7
42,41,3/20/2021,36-080,2021,36,LAL,Home,ATL,L (-5),1,10:36,3,6,0.5,1,2,0.5,3,3,1,0,1,1,4,0,0,1,0,10,9.1,-5
43,,3/21/2021,36-081,2021,36,LAL,Away,PHO,L (-17),,,,,,,,,,,,,,,,,,,,,,
44,,3/23/2021,36-083,2021,36,LAL,Away,NOP,L (-17),,,,,,,,,,,,,,,,,,,,,,
45,,3/25/2021,36-085,2021,36,LAL,Home,PHI,L (-8),,,,,,,,,,,,,,,,,,,,,,
46,,3/26/2021,36-086,2021,36,LAL,Home,CLE,W (+14),,,,,,,,,,,,,,,,,,,,,,
47,,3/28/2021,36-088,2021,36,LAL,Home,ORL,W (+3),,,,,,,,,,,,,,,,,,,,,,
48,,3/31/2021,36-091,2021,36,LAL,Home,MIL,L (-15),,,,,,,,,,,,,,,,,,,,,,
49,,4/2/2021,36-093,2021,36,LAL,Away,SAC,W (+21),,,,,,,,,,,,,,,,,,,,,,
50,,4/4/2021,36-095,2021,36,LAL,Away,LAC,L (-18),,,,,,,,,,,,,,,,,,,,,,
51,,4/6/2021,36-097,2021,36,LAL,Away,TOR,W (+9),,,,,,,,,,,,,,,,,,,,,,
52,,4/8/2021,36-099,2021,36,LAL,Away,MIA,L (-6),,,,,,,,,,,,,,,,,,,,,,
53,,4/10/2021,36-101,2021,36,LAL,Away,BRK,W (+25),,,,,,,,,,,,,,,,,,,,,,
54,,4/12/2021,36-103,2021,36,LAL,Away,NYK,L (-15),,,,,,,,,,,,,,,,,,,,,,
55,,4/13/2021,36-104,2021,36,LAL,Away,CHO,W (+8),,,,,,,,,,,,,,,,,,,,,,
56,,4/15/2021,36-106,2021,36,LAL,Home,BOS,L (-8),,,,,,,,,,,,,,,,,,,,,,
57,,4/17/2021,36-108,2021,36,LAL,Home,UTA,W (+12),,,,,,,,,,,,,,,,,,,,,,
58,,4/19/2021,36-110,2021,36,LAL,Home,UTA,L (-14),,,,,,,,,,,,,,,,,,,,,,
59,,4/22/2021,36-113,2021,36,LAL,Away,DAL,L (-5),,,,,,,,,,,,,,,,,,,,,,
60,,4/24/2021,36-115,2021,36,LAL,Away,DAL,L (-15),,,,,,,,,,,,,,,,,,,,,,
61,,4/26/2021,36-117,2021,36,LAL,Away,ORL,W (+11),,,,,,,,,,,,,,,,,,,,,,
62,,4/28/2021,36-119,2021,36,LAL,Away,WAS,L (-9),,,,,,,,,,,,,,,,,,,,,,
63,42,4/30/2021,36-121,2021,36,LAL,Home,SAC,L (-4),1,31:51:00,6,12,0.5,1,5,0.2,3,5,0.6,1,7,8,7,2,1,5,1,16,14.2,5
64,43,5/2/2021,36-123,2021,36,LAL,Home,TOR,L (-7),1,27:33:00,6,11,0.545,2,5,0.4,5,7,0.714,0,7,7,6,0,0,5,2,19,13.4,-4
65,,5/3/2021,36-124,2021,36,LAL,Home,DEN,W (+4),,,,,,,,,,,,,,,,,,,,,,
66,,5/6/2021,36-127,2021,36,LAL,Away,LAC,L (-24),,,,,,,,,,,,,,,,,,,,,,
67,,5/7/2021,36-128,2021,36,LAL,Away,POR,L (-5),,,,,,,,,,,,,,,,,,,,,,
68,,5/9/2021,36-130,2021,36,LAL,Home,PHO,W (+13),,,,,,,,,,,,,,,,,,,,,,
69,,5/11/2021,36-132,2021,36,LAL,Home,NYK,W (+2),,,,,,,,,,,,,,,,,,,,,,
70,,5/12/2021,36-133,2021,36,LAL,Home,HOU,W (+2),,,,,,,,,,,,,,,,,,,,,,
71,44,5/15/2021,36-136,2021,36,LAL,Away,IND,W (+7),1,28:27:00,11,22,0.5,1,4,0.25,1,2,0.5,3,4,7,8,0,0,4,2,24,16.7,7
72,45,5/16/2021,36-137,2021,36,LAL,Away,NOP,W (+12),1,27:28:00,11,22,0.5,2,5,0.4,1,2,0.5,1,0,1,6,3,0,2,0,25,19.5,-2
1,1,10/19/2021,36-293,2021,36,LAL,Home,GSW,L (-7),1,36:44:00,13,23,0.565,5,11,0.455,3,6,0.5,1,10,11,5,1,1,4,5,34,24.8,-2
2,2,10/22/2021,36-296,2021,36,LAL,Home,PHO,L (-10),1,36:32:00,8,18,0.444,5,9,0.556,4,4,1,0,2,2,5,2,0,5,4,25,15.1,-6
3,3,10/24/2021,36-298,2021,36,LAL,Home,MEM,W (+3),1,40:18:00,7,19,0.368,4,9,0.444,1,2,0.5,0,6,6,6,2,2,3,1,19,14.1,-1
4,,10/26/2021,36-300,2021,36,LAL,Away,SAS,W (+4),,,,,,,,,,,,,,,,,,,,,,
5,,10/27/2021,36-301,2021,36,LAL,Away,OKC,L (-8),,,,,,,,,,,,,,,,,,,,,,
6,4,10/29/2021,36-303,2021,36,LAL,Home,CLE,W (+12),1,37:57:00,10,22,0.455,1,10,0.1,5,5,1,1,2,3,8,3,1,7,1,26,17.8,9
7,5,10/31/2021,36-305,2021,36,LAL,Home,HOU,W (+10),1,34:32:00,6,19,0.316,0,6,0,3,4,0.75,1,6,7,8,4,1,2,0,15,14.5,7
8,6,11/2/2021,36-307,2021,36,LAL,Home,HOU,W (+2),1,36:16:00,13,21,0.619,2,4,0.5,2,2,1,0,4,4,10,2,0,4,3,30,25.5,8
9,,11/4/2021,36-309,2021,36,LAL,Home,OKC,L (-3),,,,,,,,,,,,,,,,,,,,,,
10,,11/6/2021,36-311,2021,36,LAL,Away,POR,L (-15),,,,,,,,,,,,,,,,,,,,,,
11,,11/8/2021,36-313,2021,36,LAL,Home,CHO,W (+3),,,,,,,,,,,,,,,,,,,,,,
12,,11/10/2021,36-315,2021,36,LAL,Home,MIA,W (+3),,,,,,,,,,,,,,,,,,,,,,
13,,11/12/2021,36-317,2021,36,LAL,Home,MIN,L (-24),,,,,,,,,,,,,,,,,,,,,,
14,,11/14/2021,36-319,2021,36,LAL,Home,SAS,W (+8),,,,,,,,,,,,,,,,,,,,,,
15,,11/15/2021,36-320,2021,36,LAL,Home,CHI,L (-18),,,,,,,,,,,,,,,,,,,,,,
16,,11/17/2021,36-322,2021,36,LAL,Away,MIL,L (-7),,,,,,,,,,,,,,,,,,,,,,
17,7,11/19/2021,36-324,2021,36,LAL,Away,BOS,L (-22),1,32:04:00,10,16,0.625,3,7,0.429,0,1,0,1,5,6,2,2,0,3,3,23,16.8,-4
18,8,11/21/2021,36-326,2021,36,LAL,Away,DET,W (+5),1,21:26,4,7,0.571,1,3,0.333,1,1,1,0,1,1,5,0,0,2,1,10,8.1,-15
19,,11/23/2021,36-328,2021,36,LAL,Away,NYK,L (-6),,,,,,,,,,,,,,,,,,,,,,
20,9,11/24/2021,36-329,2021,36,LAL,Away,IND,W (+8),1,43:28:00,13,29,0.448,5,12,0.417,8,9,0.889,0,5,5,6,1,2,2,2,39,28.8,-3
21,10,11/26/2021,36-331,2021,36,LAL,Home,SAC,L (-4),1,49:45:00,10,25,0.4,2,13,0.154,8,11,0.727,1,6,7,11,1,0,7,4,30,17.9,-7
22,11,11/28/2021,36-333,2021,36,LAL,Home,DET,W (+4),1,37:24:00,12,20,0.6,4,9,0.444,5,8,0.625,0,5,5,9,2,1,2,1,33,30.7,14
23,,11/30/2021,36-335,2021,36,LAL,Away,SAC,W (+25),,,,,,,,,,,,,,,,,,,,,,
24,12,12/3/2021,36-338,2021,36,LAL,Home,LAC,L (-4),1,36:15:00,9,23,0.391,2,8,0.25,3,5,0.6,3,8,11,6,2,0,3,2,23,16.6,-5
25,13,12/7/2021,36-342,2021,36,LAL,Home,BOS,W (+15),1,36:16:00,13,19,0.684,2,5,0.4,2,2,1,2,2,4,5,0,0,3,2,30,23.6,18
26,14,12/9/2021,36-344,2021,36,LAL,Away,MEM,L (-13),1,37:24:00,7,15,0.467,1,6,0.167,5,5,1,0,10,10,11,4,2,5,1,20,23,2
27,15,12/10/2021,36-345,2021,36,LAL,Away,OKC,W (+21),1,34:41:00,13,20,0.65,4,6,0.667,3,4,0.75,0,5,5,6,3,2,2,2,33,31.1,19
28,16,12/12/2021,36-347,2021,36,LAL,Home,ORL,W (+12),1,37:11:00,12,20,0.6,3,7,0.429,3,4,0.75,1,10,11,10,0,3,6,2,30,26.4,14
29,17,12/15/2021,36-350,2021,36,LAL,Away,DAL,W (+3),1,42:58:00,9,19,0.474,4,9,0.444,2,3,0.667,0,3,3,5,1,0,2,1,24,16.9,-6
30,18,12/17/2021,36-352,2021,36,LAL,Away,MIN,L (-18),1,35:30:00,5,13,0.385,2,6,0.333,6,8,0.75,1,9,10,5,1,2,4,5,18,13.4,-11
31,19,12/19/2021,36-354,2021,36,LAL,Away,CHI,L (-5),1,39:24:00,11,21,0.524,1,7,0.143,8,11,0.727,1,13,14,6,1,2,4,5,31,24.7,-1
32,20,12/21/2021,36-356,2021,36,LAL,Home,PHO,L (-18),1,34:00:00,13,19,0.684,2,5,0.4,6,6,1,0,7,7,2,2,0,2,1,34,29,0
33,21,12/23/2021,36-358,2021,36,LAL,Home,SAS,L (-28),1,34:40:00,15,26,0.577,2,7,0.286,4,6,0.667,2,7,9,6,1,2,3,2,36,29.3,-23
34,22,12/25/2021,36-360,2021,36,LAL,Home,BRK,L (-7),1,39:53:00,14,25,0.56,3,9,0.333,8,9,0.889,1,8,9,7,3,1,3,2,39,34.6,9
35,23,12/28/2021,36-363,2021,36,LAL,Away,HOU,W (+9),1,39:27:00,11,19,0.579,3,5,0.6,7,9,0.778,4,6,10,11,1,2,3,3,32,32.8,6
36,24,12/29/2021,36-364,2021,36,LAL,Away,MEM,L (-5),1,37:57:00,13,25,0.52,8,14,0.571,3,3,1,2,11,13,7,2,2,5,1,37,32.3,0
37,25,12/31/2021,37-001,2021,37,LAL,Home,POR,W (+33),1,29:18:00,16,26,0.615,5,10,0.5,6,9,0.667,2,12,14,4,2,2,0,1,43,40.8,18
38,26,1/2/2022,37-003,2022,37,LAL,Home,MIN,W (+5),1,39:13:00,7,15,0.467,3,9,0.333,9,12,0.75,0,7,7,5,3,1,1,2,26,24.6,9
39,27,1/4/2022,37-005,2022,37,LAL,Home,SAC,W (+8),1,36:29:00,12,26,0.462,3,10,0.3,4,5,0.8,2,3,5,5,0,1,2,3,31,20.5,3
40,28,1/7/2022,37-008,2022,37,LAL,Home,ATL,W (+16),1,36:30:00,13,24,0.542,1,6,0.167,5,5,1,1,7,8,9,4,3,4,4,32,30,4
41,29,1/9/2022,37-010,2022,37,LAL,Home,MEM,L (-8),1,33:22:00,14,19,0.737,3,4,0.75,4,4,1,6,3,9,7,0,0,3,4,35,32.7,-30
42,30,1/12/2022,37-013,2022,37,LAL,Away,SAC,L (-9),1,38:56:00,13,29,0.448,3,12,0.25,5,10,0.5,1,6,7,6,0,1,1,2,34,22.5,-12
43,31,1/15/2022,37-016,2022,37,LAL,Away,DEN,L (-37),1,30:42:00,9,23,0.391,2,8,0.25,5,7,0.714,1,8,9,2,0,2,1,0,25,16.6,-17
44,32,1/17/2022,37-018,2022,37,LAL,Home,UTA,W (+6),1,37:17:00,9,20,0.45,3,8,0.375,4,8,0.5,0,7,7,7,1,1,1,1,25,20.3,11
45,33,1/19/2022,37-020,2022,37,LAL,Home,IND,L (-7),1,37:24:00,11,22,0.5,3,7,0.429,5,7,0.714,1,11,12,5,2,0,3,1,30,24.3,-20
46,34,1/21/2022,37-022,2022,37,LAL,Away,ORL,W (+11),1,33:36:00,12,23,0.522,2,7,0.286,3,3,1,1,6,7,5,1,1,6,3,29,18.2,5
47,35,1/23/2022,37-024,2022,37,LAL,Away,MIA,L (-6),1,39:52:00,12,22,0.545,1,8,0.125,8,11,0.727,2,9,11,4,2,0,3,4,33,25.5,-8
48,36,1/25/2022,37-026,2022,37,LAL,Away,BRK,W (+10),1,34:27:00,14,21,0.667,2,8,0.25,3,3,1,0,7,7,6,3,2,0,1,33,34.2,10
49,,1/27/2022,37-028,2022,37,LAL,Away,PHI,L (-18),,,,,,,,,,,,,,,,,,,,,,
50,,1/28/2022,37-029,2022,37,LAL,Away,CHO,L (-3),,,,,,,,,,,,,,,,,,,,,,
51,,1/30/2022,37-031,2022,37,LAL,Away,ATL,L (-8),,,,,,,,,,,,,,,,,,,,,,
52,,2/2/2022,37-034,2022,37,LAL,Home,POR,W (+5),,,,,,,,,,,,,,,,,,,,,,
53,,2/3/2022,37-035,2022,37,LAL,Away,LAC,L (-1),,,,,,,,,,,,,,,,,,,,,,
54,37,2/5/2022,37-037,2022,37,LAL,Home,NYK,W (+7),1,39:55:00,13,24,0.542,2,7,0.286,1,2,0.5,3,10,13,10,1,0,3,3,29,25.9,12
55,38,2/8/2022,37-040,2022,37,LAL,Home,MIL,L (-15),1,34:31:00,11,19,0.579,3,7,0.429,2,4,0.5,0,5,5,8,0,0,4,4,27,18.8,-25
56,39,2/9/2022,37-041,2022,37,LAL,Away,POR,L (-2),1,36:41:00,13,22,0.591,3,7,0.429,1,1,1,0,7,7,7,3,0,6,1,30,23.4,-5
57,40,2/12/2022,37-044,2022,37,LAL,Away,GSW,L (-2),1,38:21:00,9,27,0.333,3,10,0.3,5,9,0.556,3,12,15,8,0,0,4,3,26,15.2,-11
58,41,2/16/2022,37-048,2022,37,LAL,Home,UTA,W (+5),1,39:43:00,14,23,0.609,3,8,0.375,2,2,1,1,7,8,6,2,0,3,1,33,28.1,7
59,42,2/25/2022,37-057,2022,37,LAL,Home,LAC,L (-3),1,35:41:00,6,18,0.333,2,8,0.25,7,8,0.875,1,10,11,3,1,1,6,1,21,11.5,-4
60,43,2/27/2022,37-059,2022,37,LAL,Home,NOP,L (-28),1,35:35:00,13,23,0.565,1,4,0.25,5,5,1,0,6,6,3,2,2,7,2,32,20.6,-22
61,44,3/1/2022,37-061,2022,37,LAL,Home,DAL,L (-5),1,38:12:00,10,18,0.556,3,7,0.429,3,5,0.6,0,12,12,5,1,0,4,2,26,19.9,7
62,45,3/3/2022,37-063,2022,37,LAL,Away,LAC,L (-21),1,37:04:00,8,18,0.444,2,9,0.222,8,10,0.8,1,7,8,4,0,1,4,2,26,17.3,-27
63,46,3/5/2022,37-065,2022,37,LAL,Home,GSW,W (+8),1,38:33:00,19,31,0.613,6,11,0.545,12,13,0.923,2,8,10,3,0,1,4,0,56,44.1,13
64,,3/7/2022,37-067,2022,37,LAL,Away,SAS,L (-7),,,,,,,,,,,,,,,,,,,,,,
65,47,3/9/2022,37-069,2022,37,LAL,Away,HOU,L (-9),1,45:16:00,9,26,0.346,1,9,0.111,4,6,0.667,2,12,14,12,1,4,5,1,23,19.4,-17
66,48,3/11/2022,37-071,2022,37,LAL,Home,WAS,W (+13),1,35:42:00,18,25,0.72,6,9,0.667,8,8,1,0,7,7,6,0,1,3,3,50,42.5,22
67,49,3/13/2022,37-073,2022,37,LAL,Away,PHO,L (-29),1,30:12:00,10,20,0.5,5,11,0.455,6,7,0.857,0,7,7,6,0,1,4,0,31,23.6,-16
68,50,3/14/2022,37-074,2022,37,LAL,Home,TOR,L (-11),1,40:20:00,11,19,0.579,4,7,0.571,4,7,0.571,3,6,9,3,0,2,5,4,30,20.7,-21
69,51,3/16/2022,37-076,2022,37,LAL,Away,MIN,L (-20),1,37:04:00,8,21,0.381,1,8,0.125,2,5,0.4,0,5,5,4,1,2,5,5,19,6,-19
70,52,3/18/2022,37-078,2022,37,LAL,Away,TOR,W (+5),1,44:41:00,15,26,0.577,2,7,0.286,4,7,0.571,4,5,9,7,0,2,3,2,36,29.4,-5
71,53,3/19/2022,37-079,2022,37,LAL,Away,WAS,L (-8),1,35:53:00,16,29,0.552,4,10,0.4,2,3,0.667,2,8,10,6,0,0,2,3,38,28.5,1
72,54,3/21/2022,37-081,2022,37,LAL,Away,CLE,W (+11),1,40:36:00,17,29,0.586,0,4,0,4,4,1,1,9,10,12,1,1,3,0,38,35,9
73,,3/23/2022,37-083,2022,37,LAL,Home,PHI,L (-5),,,,,,,,,,,,,,,,,,,,,,
74,55,3/27/2022,37-087,2022,37,LAL,Away,NOP,L (-8),1,41:38:00,14,27,0.519,7,13,0.538,4,6,0.667,1,8,9,5,0,1,4,1,39,27.8,-9
75,,3/29/2022,37-089,2022,37,LAL,Away,DAL,L (-18),,,,,,,,,,,,,,,,,,,,,,
76,,3/31/2022,37-091,2022,37,LAL,Away,UTA,L (-13),,,,,,,,,,,,,,,,,,,,,,
77,56,4/1/2022,37-092,2022,37,LAL,Home,NOP,L (-3),1,39:31:00,13,23,0.565,3,8,0.375,9,12,0.75,0,8,8,4,1,0,6,3,38,24.9,-2
78,,4/3/2022,37-094,2022,37,LAL,Home,DEN,L (-11),,,,,,,,,,,,,,,,,,,,,,
79,,4/5/2022,37-096,2022,37,LAL,Away,PHO,L (-11),,,,,,,,,,,,,,,,,,,,,,
